"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs","year"
"1216","1","BF","05m","B","1BF05mB","8/8","Araneae","Araneidae","Mangora","acalypha",1,"2","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","1BF05m","1BF","1BFB","Mangora acalypha","1BF05m 2","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018"
"1217","1","BF","05m","B","1BF05mB","8/8","Araneae","Linyphiidae","Tenuiphantes","sp.",4,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","1BF05m","1BF","1BFB","Tenuiphantes sp.","1BF05m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"1218","1","BF","05m","B","1BF05mB","8/8","Araneae","Pisauridae","Pisaura","mirabilis",1,"2","x","x","Pisauridae_Pisaura_mirabilis","Pisauridae_Pisaura","1BF05m","1BF","1BFB","Pisaura mirabilis","1BF05m 2","Araneae_Pisauridae_Pisaura_mirabilis","S_Araneae_Pisauridae_Pisaura_mirabilis","2018"
"1219","1","BF","05m","B","1BF05mB","8/8","Araneae","Salticidae","Pseudeuophrys","sp.",3,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","1BF05m","1BF","1BFB","Pseudeuophrys sp.","1BF05m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"1220","1","BF","05m","B","1BF05mB","8/8","Araneae","Salticidae","Salticus","sp.",1,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","1BF05m","1BF","1BFB","Salticus sp.","1BF05m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018"
"1221","1","BF","05m","B","1BF05mB","8/8","Araneae","Salticidae","","",1,"2","","","Salticidae__","Salticidae_","1BF05m","1BF","1BFB"," ","1BF05m 2","Araneae_Salticidae__","F_Araneae_Salticidae__","2018"
"1222","1","BF","05m","B","1BF05mB","8/8","Araneae","Thomisidae","Xysticus","sp.",1,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","1BF05m","1BF","1BFB","Xysticus sp.","1BF05m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"1223","1","BF","05m","B","1BF05mB","8/8","Dermaptera","Forficulidae","Forficula","auricularia",2,"2","x","x","Forficulidae_Forficula_auricularia","Forficulidae_Forficula","1BF05m","1BF","1BFB","Forficula auricularia","1BF05m 2","Dermaptera_Forficulidae_Forficula_auricularia","S_Dermaptera_Forficulidae_Forficula_auricularia","2018"
"1224","1","BF","05m","B","1BF05mB","8/8","Neuroptera","Chrysopidae","","",2,"2","","","Chrysopidae__","Chrysopidae_","1BF05m","1BF","1BFB"," ","1BF05m 2","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__","2018"
"1225","1","BF","05m","B","1BF05mB","8/8","Opiliones","Phalangiidae","Phalangium","opilio",2,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","1BF05m","1BF","1BFB","Phalangium opilio","1BF05m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"1226","1","BF","20m","B","1BF20mB","8/8","Araneae","Salticidae","Salticus","sp.",2,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","1BF20m","1BF","1BFB","Salticus sp.","1BF20m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018"
"1227","1","BF","20m","B","1BF20mB","8/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","1BF20m","1BF","1BFB"," ","1BF20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1228","1","BF","20m","B","1BF20mB","8/8","Neuroptera","","","",0,"2","","","__","_","1BF20m","1BF","1BFB"," ","1BF20m 2","Neuroptera___","O_Neuroptera___","2018"
"1229","1","BF","20m","B","1BF20mB","8/8","Opiliones","","","",0,"2","","","__","_","1BF20m","1BF","1BFB"," ","1BF20m 2","Opiliones___","O_Opiliones___","2018"
"1230","1","BF","00m","F","1BF00mF","27/8","Araneae","Araneidae","Agalenatea","redii",1,"2","x","x","Araneidae_Agalenatea_redii","Araneidae_Agalenatea","1BF00m","1BF","1BFF","Agalenatea redii","1BF00m 2","Araneae_Araneidae_Agalenatea_redii","S_Araneae_Araneidae_Agalenatea_redii","2018"
"1231","1","BF","00m","F","1BF00mF","27/8","Araneae","Araneidae","Mangora","acalypha",1,"2","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","1BF00m","1BF","1BFF","Mangora acalypha","1BF00m 2","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018"
"1232","1","BF","00m","F","1BF00mF","27/8","Araneae","Araneidae","","",1,"2","","","Araneidae__","Araneidae_","1BF00m","1BF","1BFF"," ","1BF00m 2","Araneae_Araneidae__","F_Araneae_Araneidae__","2018"
"1233","1","BF","00m","F","1BF00mF","27/8","Araneae","Oxyopidae","Oxyopes","sp.",2,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","1BF00m","1BF","1BFF","Oxyopes sp.","1BF00m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"1234","1","BF","00m","F","1BF00mF","27/8","Araneae","Pisauridae","Pisaura","mirabilis",1,"2","x","x","Pisauridae_Pisaura_mirabilis","Pisauridae_Pisaura","1BF00m","1BF","1BFF","Pisaura mirabilis","1BF00m 2","Araneae_Pisauridae_Pisaura_mirabilis","S_Araneae_Pisauridae_Pisaura_mirabilis","2018"
"1235","1","BF","00m","F","1BF00mF","27/8","Araneae","Thomisidae","Xysticus","sp.",7,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","1BF00m","1BF","1BFF","Xysticus sp.","1BF00m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"1236","1","BF","00m","F","1BF00mF","27/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","1BF00m","1BF","1BFF"," ","1BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1237","1","BF","00m","F","1BF00mF","27/8","Neuroptera","","","",0,"2","","","__","_","1BF00m","1BF","1BFF"," ","1BF00m 2","Neuroptera___","O_Neuroptera___","2018"
"1238","1","BF","00m","F","1BF00mF","27/8","Opiliones","Phalangiidae","Phalangium","opilio",1,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","1BF00m","1BF","1BFF","Phalangium opilio","1BF00m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"1239","1","BF","00m","F","1BF00mF","27/8","Opiliones","Phalangiidae","","",4,"2","","","Phalangiidae__","Phalangiidae_","1BF00m","1BF","1BFF"," ","1BF00m 2","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"1240","1","BF","00m","P","1BF00mP","13/8","Araneae","Linyphiidae","Agyneta","rurestris",2,"2","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","1BF00m","1BF","1BFP","Agyneta rurestris","1BF00m 2","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018"
"1241","1","BF","00m","P","1BF00mP","13/8","Araneae","Linyphiidae","Mermessus","trilobatus",1,"2","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","1BF00m","1BF","1BFP","Mermessus trilobatus","1BF00m 2","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus","2018"
"1242","1","BF","00m","P","1BF00mP","13/8","Araneae","Linyphiidae","Tenuiphantes","tenuis",1,"2","x","x","Linyphiidae_Tenuiphantes_tenuis","Linyphiidae_Tenuiphantes","1BF00m","1BF","1BFP","Tenuiphantes tenuis","1BF00m 2","Araneae_Linyphiidae_Tenuiphantes_tenuis","S_Araneae_Linyphiidae_Tenuiphantes_tenuis","2018"
"1243","1","BF","00m","P","1BF00mP","13/8","Araneae","Linyphiidae","","",3,"2","","","Linyphiidae__","Linyphiidae_","1BF00m","1BF","1BFP"," ","1BF00m 2","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018"
"1244","1","BF","00m","P","1BF00mP","13/8","Araneae","Lycosidae","Pardosa","sp.",1,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","1BF00m","1BF","1BFP","Pardosa sp.","1BF00m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018"
"1245","1","BF","00m","P","1BF00mP","13/8","Araneae","Lycosidae","Trochosa","sp.",1,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","1BF00m","1BF","1BFP","Trochosa sp.","1BF00m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"1246","1","BF","00m","P","1BF00mP","13/8","Araneae","Lycosidae","Xerolycosa","miniata",2,"2","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","1BF00m","1BF","1BFP","Xerolycosa miniata","1BF00m 2","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"1247","1","BF","00m","P","1BF00mP","13/8","Araneae","Lycosidae","Xerolycosa","sp.",1,"2","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","1BF00m","1BF","1BFP","Xerolycosa sp.","1BF00m 2","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018"
"1248","1","BF","00m","P","1BF00mP","13/8","Araneae","Lycosidae","","",3,"2","","","Lycosidae__","Lycosidae_","1BF00m","1BF","1BFP"," ","1BF00m 2","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018"
"1249","1","BF","00m","P","1BF00mP","13/8","Coleoptera","Carabidae","Harpalus","affinis",1,"2","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","1BF00m","1BF","1BFP","Harpalus affinis","1BF00m 2","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018"
"1250","1","BF","00m","P","1BF00mP","13/8","Coleoptera","Carabidae","Ophonus","subquadratus",1,"2","x","x","Carabidae_Ophonus_subquadratus","Carabidae_Ophonus","1BF00m","1BF","1BFP","Ophonus subquadratus","1BF00m 2","Coleoptera_Carabidae_Ophonus_subquadratus","S_Coleoptera_Carabidae_Ophonus_subquadratus","2018"
"1251","1","BF","00m","P","1BF00mP","13/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","1BF00m","1BF","1BFP"," ","1BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1252","1","BF","00m","P","1BF00mP","13/8","Neuroptera","","","",0,"2","","","__","_","1BF00m","1BF","1BFP"," ","1BF00m 2","Neuroptera___","O_Neuroptera___","2018"
"1253","1","BF","00m","P","1BF00mP","13/8","Opiliones","","","",1,"2","","","__","_","1BF00m","1BF","1BFP"," ","1BF00m 2","Opiliones___","O_Opiliones___","2018"
"1254","1","BF","05m","P","1BF05mP","13/8","Araneae","Gnaphosidae","","",1,"2","","","Gnaphosidae__","Gnaphosidae_","1BF05m","1BF","1BFP"," ","1BF05m 2","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__","2018"
"1255","1","BF","05m","P","1BF05mP","13/8","Araneae","Linyphiidae","Tenuiphantes","tenuis",1,"2","x","x","Linyphiidae_Tenuiphantes_tenuis","Linyphiidae_Tenuiphantes","1BF05m","1BF","1BFP","Tenuiphantes tenuis","1BF05m 2","Araneae_Linyphiidae_Tenuiphantes_tenuis","S_Araneae_Linyphiidae_Tenuiphantes_tenuis","2018"
"1256","1","BF","05m","P","1BF05mP","13/8","Araneae","Lycosidae","Pardosa","proxima",2,"2","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","1BF05m","1BF","1BFP","Pardosa proxima","1BF05m 2","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018"
"1257","1","BF","05m","P","1BF05mP","13/8","Araneae","Lycosidae","Pardosa","sp.",3,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","1BF05m","1BF","1BFP","Pardosa sp.","1BF05m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018"
"1258","1","BF","05m","P","1BF05mP","13/8","Araneae","Lycosidae","Trochosa","sp.",4,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","1BF05m","1BF","1BFP","Trochosa sp.","1BF05m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"1259","1","BF","05m","P","1BF05mP","13/8","Araneae","Lycosidae","Xerolycosa","miniata",2,"2","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","1BF05m","1BF","1BFP","Xerolycosa miniata","1BF05m 2","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"1260","1","BF","05m","P","1BF05mP","13/8","Araneae","Lycosidae","Xerolycosa","sp.",1,"2","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","1BF05m","1BF","1BFP","Xerolycosa sp.","1BF05m 2","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018"
"1261","1","BF","05m","P","1BF05mP","13/8","Araneae","Lycosidae","","",17,"2","","","Lycosidae__","Lycosidae_","1BF05m","1BF","1BFP"," ","1BF05m 2","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018"
"1262","1","BF","05m","P","1BF05mP","13/8","Araneae","Tetragnathidae","Pachygnatha","degeeri",6,"2","x","x","Tetragnathidae_Pachygnatha_degeeri","Tetragnathidae_Pachygnatha","1BF05m","1BF","1BFP","Pachygnatha degeeri","1BF05m 2","Araneae_Tetragnathidae_Pachygnatha_degeeri","S_Araneae_Tetragnathidae_Pachygnatha_degeeri","2018"
"1263","1","BF","05m","P","1BF05mP","13/8","Araneae","Tetragnathidae","Pachygnatha","sp.",3,"2","","x","Tetragnathidae_Pachygnatha_sp.","Tetragnathidae_Pachygnatha","1BF05m","1BF","1BFP","Pachygnatha sp.","1BF05m 2","Araneae_Tetragnathidae_Pachygnatha_sp.","G_Araneae_Tetragnathidae_Pachygnatha_sp.","2018"
"1264","1","BF","05m","P","1BF05mP","13/8","Araneae","Thomisidae","Xysticus","sp.",1,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","1BF05m","1BF","1BFP","Xysticus sp.","1BF05m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"1265","1","BF","05m","P","1BF05mP","13/8","Araneae","","","",4,"2","","","__","_","1BF05m","1BF","1BFP"," ","1BF05m 2","Araneae___","O_Araneae___","2018"
"1266","1","BF","05m","P","1BF05mP","13/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","1BF05m","1BF","1BFP","Pseudoophonus rufipes","1BF05m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018"
"1267","1","BF","05m","P","1BF05mP","13/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","1BF05m","1BF","1BFP"," ","1BF05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1268","1","BF","05m","P","1BF05mP","13/8","Neuroptera","","","",0,"2","","","__","_","1BF05m","1BF","1BFP"," ","1BF05m 2","Neuroptera___","O_Neuroptera___","2018"
"1269","1","BF","05m","P","1BF05mP","13/8","Opiliones","Phalangiidae","Phalangium","opilio",1,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","1BF05m","1BF","1BFP","Phalangium opilio","1BF05m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"1270","1","BF","05m","P","1BF05mP","13/8","Opiliones","","","",5,"2","","","__","_","1BF05m","1BF","1BFP"," ","1BF05m 2","Opiliones___","O_Opiliones___","2018"
"1271","1","BF","20m","P","1BF20mP","13/8","Araneae","Araneidae","Araneus","quadratus",1,"2","x","x","Araneidae_Araneus_quadratus","Araneidae_Araneus","1BF20m","1BF","1BFP","Araneus quadratus","1BF20m 2","Araneae_Araneidae_Araneus_quadratus","S_Araneae_Araneidae_Araneus_quadratus","2018"
"1272","1","BF","20m","P","1BF20mP","13/8","Araneae","Linyphiidae","Erigone","autumnalis",2,"2","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","1BF20m","1BF","1BFP","Erigone autumnalis","1BF20m 2","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018"
"1273","1","BF","20m","P","1BF20mP","13/8","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","1BF20m","1BF","1BFP","Tenuiphantes sp.","1BF20m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"1274","1","BF","20m","P","1BF20mP","13/8","Araneae","Linyphiidae","Tenuiphantes","tenuis",1,"2","x","x","Linyphiidae_Tenuiphantes_tenuis","Linyphiidae_Tenuiphantes","1BF20m","1BF","1BFP","Tenuiphantes tenuis","1BF20m 2","Araneae_Linyphiidae_Tenuiphantes_tenuis","S_Araneae_Linyphiidae_Tenuiphantes_tenuis","2018"
"1275","1","BF","20m","P","1BF20mP","13/8","Araneae","Lycosidae","Pardosa","proxima",2,"2","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","1BF20m","1BF","1BFP","Pardosa proxima","1BF20m 2","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018"
"1276","1","BF","20m","P","1BF20mP","13/8","Araneae","Lycosidae","Pardosa","sp.",4,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","1BF20m","1BF","1BFP","Pardosa sp.","1BF20m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018"
"1277","1","BF","20m","P","1BF20mP","13/8","Araneae","Lycosidae","Trochosa","sp.",3,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","1BF20m","1BF","1BFP","Trochosa sp.","1BF20m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"1278","1","BF","20m","P","1BF20mP","13/8","Araneae","Tetragnathidae","Pachygnatha","degeeri",5,"2","x","x","Tetragnathidae_Pachygnatha_degeeri","Tetragnathidae_Pachygnatha","1BF20m","1BF","1BFP","Pachygnatha degeeri","1BF20m 2","Araneae_Tetragnathidae_Pachygnatha_degeeri","S_Araneae_Tetragnathidae_Pachygnatha_degeeri","2018"
"1279","1","BF","20m","P","1BF20mP","13/8","Araneae","Tetragnathidae","Pachygnatha","sp.",5,"2","","x","Tetragnathidae_Pachygnatha_sp.","Tetragnathidae_Pachygnatha","1BF20m","1BF","1BFP","Pachygnatha sp.","1BF20m 2","Araneae_Tetragnathidae_Pachygnatha_sp.","G_Araneae_Tetragnathidae_Pachygnatha_sp.","2018"
"1280","1","BF","20m","P","1BF20mP","13/8","Araneae","Thomisidae","Ozyptila","sp.",1,"2","","x","Thomisidae_Ozyptila_sp.","Thomisidae_Ozyptila","1BF20m","1BF","1BFP","Ozyptila sp.","1BF20m 2","Araneae_Thomisidae_Ozyptila_sp.","G_Araneae_Thomisidae_Ozyptila_sp.","2018"
"1281","1","BF","20m","P","1BF20mP","13/8","Araneae","","","",5,"2","","","__","_","1BF20m","1BF","1BFP"," ","1BF20m 2","Araneae___","O_Araneae___","2018"
"1282","1","BF","20m","P","1BF20mP","13/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","1BF20m","1BF","1BFP","Pseudoophonus rufipes","1BF20m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018"
"1283","1","BF","20m","P","1BF20mP","13/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","1BF20m","1BF","1BFP"," ","1BF20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1284","1","BF","20m","P","1BF20mP","13/8","Neuroptera","","","",0,"2","","","__","_","1BF20m","1BF","1BFP"," ","1BF20m 2","Neuroptera___","O_Neuroptera___","2018"
"1285","1","BF","20m","P","1BF20mP","13/8","Opiliones","","","",5,"2","","","__","_","1BF20m","1BF","1BFP"," ","1BF20m 2","Opiliones___","O_Opiliones___","2018"
"1286","2","BE","00m","B","2BE00mB","27/8","Araneae","Araneidae","","",1,"2","","","Araneidae__","Araneidae_","2BE00m","2BE","2BEB"," ","2BE00m 2","Araneae_Araneidae__","F_Araneae_Araneidae__","2018"
"1287","2","BE","00m","B","2BE00mB","27/8","Araneae","Gnaphosidae","","",1,"2","","","Gnaphosidae__","Gnaphosidae_","2BE00m","2BE","2BEB"," ","2BE00m 2","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__","2018"
"1288","2","BE","00m","B","2BE00mB","27/8","Araneae","Philodromidae","","",1,"2","","","Philodromidae__","Philodromidae_","2BE00m","2BE","2BEB"," ","2BE00m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018"
"1289","2","BE","00m","B","2BE00mB","27/8","Araneae","Salticidae","Leptorchestes","sp.",1,"2","","x","Salticidae_Leptorchestes_sp.","Salticidae_Leptorchestes","2BE00m","2BE","2BEB","Leptorchestes sp.","2BE00m 2","Araneae_Salticidae_Leptorchestes_sp.","G_Araneae_Salticidae_Leptorchestes_sp.","2018"
"1290","2","BE","00m","B","2BE00mB","27/8","Araneae","Salticidae","Pseudeuophrys","sp.",3,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","2BE00m","2BE","2BEB","Pseudeuophrys sp.","2BE00m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"1291","2","BE","00m","B","2BE00mB","27/8","Araneae","Salticidae","Salticus","sp.",3,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","2BE00m","2BE","2BEB","Salticus sp.","2BE00m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018"
"1292","2","BE","00m","B","2BE00mB","27/8","Araneae","Segestriidae","Segestria","sp.",1,"2","","x","Segestriidae_Segestria_sp.","Segestriidae_Segestria","2BE00m","2BE","2BEB","Segestria sp.","2BE00m 2","Araneae_Segestriidae_Segestria_sp.","G_Araneae_Segestriidae_Segestria_sp.","2018"
"1293","2","BE","00m","B","2BE00mB","27/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEB"," ","2BE00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1294","2","BE","00m","B","2BE00mB","27/8","Neuroptera","","","",0,"2","","","__","_","2BE00m","2BE","2BEB"," ","2BE00m 2","Neuroptera___","O_Neuroptera___","2018"
"1295","2","BE","00m","B","2BE00mB","27/8","Opiliones","Phalangiidae","Phalangium","opilio",1,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BE00m","2BE","2BEB","Phalangium opilio","2BE00m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"1296","2","BE","05m","B","2BE05mB","27/8","Araneae","Oxyopidae","Oxyopes","sp.",4,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","2BE05m","2BE","2BEB","Oxyopes sp.","2BE05m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"1297","2","BE","05m","B","2BE05mB","27/8","Araneae","Salticidae","Leptorchestes","berolinensis",1,"2","x","x","Salticidae_Leptorchestes_berolinensis","Salticidae_Leptorchestes","2BE05m","2BE","2BEB","Leptorchestes berolinensis","2BE05m 2","Araneae_Salticidae_Leptorchestes_berolinensis","S_Araneae_Salticidae_Leptorchestes_berolinensis","2018"
"1298","2","BE","05m","B","2BE05mB","27/8","Araneae","Salticidae","Salticus","sp.",3,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","2BE05m","2BE","2BEB","Salticus sp.","2BE05m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018"
"1299","2","BE","05m","B","2BE05mB","27/8","Araneae","Thomisidae","Xysticus","sp.",1,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","2BE05m","2BE","2BEB","Xysticus sp.","2BE05m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"1300","2","BE","05m","B","2BE05mB","27/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BE05m","2BE","2BEB"," ","2BE05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
