"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs","year","subfamily"
"1309","2","BE","20m","B","2BE20mB","27/8","Neuroptera","","","",0,"2","","","__","_","2BE20m","2BE","2BEB"," ","2BE20m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1310","2","BE","20m","B","2BE20mB","27/8","Opiliones","","","",0,"2","","","__","_","2BE20m","2BE","2BEB"," ","2BE20m 2","Opiliones___","O_Opiliones___","2018",NA
"1311","2","BE","00m","F","2BE00mF","27/8","Araneae","Araneidae","Mangora","acalypha",2,"2","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","2BE00m","2BE","2BEF","Mangora acalypha","2BE00m 2","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018",NA
"1312","2","BE","00m","F","2BE00mF","27/8","Araneae","Araneidae","","",1,"2","","","Araneidae__","Araneidae_","2BE00m","2BE","2BEF"," ","2BE00m 2","Araneae_Araneidae__","F_Araneae_Araneidae__","2018",NA
"1313","2","BE","00m","F","2BE00mF","27/8","Araneae","Oxyopidae","Oxyopes","sp.",1,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","2BE00m","2BE","2BEF","Oxyopes sp.","2BE00m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"1314","2","BE","00m","F","2BE00mF","27/8","Araneae","Thomisidae","Xysticus","sp.",2,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","2BE00m","2BE","2BEF","Xysticus sp.","2BE00m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018",NA
"1315","2","BE","00m","F","2BE00mF","27/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEF"," ","2BE00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1316","2","BE","00m","F","2BE00mF","27/8","Neuroptera","","","",0,"2","","","__","_","2BE00m","2BE","2BEF"," ","2BE00m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1317","2","BE","00m","F","2BE00mF","27/8","Opiliones","","","",0,"2","","","__","_","2BE00m","2BE","2BEF"," ","2BE00m 2","Opiliones___","O_Opiliones___","2018",NA
"1318","2","BE","00m","P","2BE00mP","13/8","Araneae","Linyphiidae","Erigone","autumnalis",2,"2","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","2BE00m","2BE","2BEP","Erigone autumnalis","2BE00m 2","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018",NA
"1319","2","BE","00m","P","2BE00mP","13/8","Araneae","Linyphiidae","Mermessus","trilobatus",1,"2","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","2BE00m","2BE","2BEP","Mermessus trilobatus","2BE00m 2","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus","2018",NA
"1320","2","BE","00m","P","2BE00mP","13/8","Araneae","Linyphiidae","Oedothorax","apicatus",1,"2","x","x","Linyphiidae_Oedothorax_apicatus","Linyphiidae_Oedothorax","2BE00m","2BE","2BEP","Oedothorax apicatus","2BE00m 2","Araneae_Linyphiidae_Oedothorax_apicatus","S_Araneae_Linyphiidae_Oedothorax_apicatus","2018",NA
"1321","2","BE","00m","P","2BE00mP","13/8","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","2BE00m","2BE","2BEP","Tenuiphantes sp.","2BE00m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"1322","2","BE","00m","P","2BE00mP","13/8","Araneae","Lycosidae","Pardosa","prativaga",3,"2","x","x","Lycosidae_Pardosa_prativaga","Lycosidae_Pardosa","2BE00m","2BE","2BEP","Pardosa prativaga","2BE00m 2","Araneae_Lycosidae_Pardosa_prativaga","S_Araneae_Lycosidae_Pardosa_prativaga","2018",NA
"1323","2","BE","00m","P","2BE00mP","13/8","Araneae","Lycosidae","Trochosa","sp.",3,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","2BE00m","2BE","2BEP","Trochosa sp.","2BE00m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"1324","2","BE","00m","P","2BE00mP","13/8","Araneae","Lycosidae","","",2,"2","","","Lycosidae__","Lycosidae_","2BE00m","2BE","2BEP"," ","2BE00m 2","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"1325","2","BE","00m","P","2BE00mP","13/8","Araneae","Tetragnathidae","Pachygnatha","degeeri",4,"2","x","x","Tetragnathidae_Pachygnatha_degeeri","Tetragnathidae_Pachygnatha","2BE00m","2BE","2BEP","Pachygnatha degeeri","2BE00m 2","Araneae_Tetragnathidae_Pachygnatha_degeeri","S_Araneae_Tetragnathidae_Pachygnatha_degeeri","2018",NA
"1326","2","BE","00m","P","2BE00mP","13/8","Coleoptera","Carabidae","Harpalus","affinis",1,"2","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","2BE00m","2BE","2BEP","Harpalus affinis","2BE00m 2","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018",NA
"1327","2","BE","00m","P","2BE00mP","13/8","Coleoptera","Carabidae","Harpalus","dimidiatus",1,"2","x","x","Carabidae_Harpalus_dimidiatus","Carabidae_Harpalus","2BE00m","2BE","2BEP","Harpalus dimidiatus","2BE00m 2","Coleoptera_Carabidae_Harpalus_dimidiatus","S_Coleoptera_Carabidae_Harpalus_dimidiatus","2018",NA
"1328","2","BE","00m","P","2BE00mP","13/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","2BE00m","2BE","2BEP","Pseudoophonus rufipes","2BE00m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018",NA
"1329","2","BE","00m","P","2BE00mP","13/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEP"," ","2BE00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1330","2","BE","00m","P","2BE00mP","13/8","Neuroptera","","","",0,"2","","","__","_","2BE00m","2BE","2BEP"," ","2BE00m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1331","2","BE","00m","P","2BE00mP","13/8","Opiliones","Phalangiidae","","",1,"2","","","Phalangiidae__","Phalangiidae_","2BE00m","2BE","2BEP"," ","2BE00m 2","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018",NA
"1332","2","BE","05m","P","2BE05mP","13/8","Araneae","Linyphiidae","Erigone","autumnalis",1,"2","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","2BE05m","2BE","2BEP","Erigone autumnalis","2BE05m 2","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018",NA
"1333","2","BE","05m","P","2BE05mP","13/8","Araneae","Lycosidae","Pardosa","prativaga",1,"2","x","x","Lycosidae_Pardosa_prativaga","Lycosidae_Pardosa","2BE05m","2BE","2BEP","Pardosa prativaga","2BE05m 2","Araneae_Lycosidae_Pardosa_prativaga","S_Araneae_Lycosidae_Pardosa_prativaga","2018",NA
"1334","2","BE","05m","P","2BE05mP","13/8","Araneae","Lycosidae","Pardosa","proxima",2,"2","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","2BE05m","2BE","2BEP","Pardosa proxima","2BE05m 2","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018",NA
"1335","2","BE","05m","P","2BE05mP","13/8","Araneae","Lycosidae","Trochosa","sp.",6,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","2BE05m","2BE","2BEP","Trochosa sp.","2BE05m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"1336","2","BE","05m","P","2BE05mP","13/8","Araneae","Thomisidae","Xysticus","erraticus",1,"2","x","x","Thomisidae_Xysticus_erraticus","Thomisidae_Xysticus","2BE05m","2BE","2BEP","Xysticus erraticus","2BE05m 2","Araneae_Thomisidae_Xysticus_erraticus","S_Araneae_Thomisidae_Xysticus_erraticus","2018",NA
"1337","2","BE","05m","P","2BE05mP","13/8","Araneae","","","",1,"2","","","__","_","2BE05m","2BE","2BEP"," ","2BE05m 2","Araneae___","O_Araneae___","2018",NA
"1338","2","BE","05m","P","2BE05mP","13/8","Coleoptera","","","",0,"2","","","__","_","2BE05m","2BE","2BEP"," ","2BE05m 2","Coleoptera___","O_Coleoptera___","2018",NA
"1339","2","BE","05m","P","2BE05mP","13/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BE05m","2BE","2BEP"," ","2BE05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1340","2","BE","05m","P","2BE05mP","13/8","Neuroptera","","","",0,"2","","","__","_","2BE05m","2BE","2BEP"," ","2BE05m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1341","2","BE","05m","P","2BE05mP","13/8","Opiliones","Phalangiidae","Phalangium","opilio",1,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BE05m","2BE","2BEP","Phalangium opilio","2BE05m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"1342","2","BE","20m","P","2BE20mP","13/8","Araneae","Linyphiidae","Agyneta","rurestris",2,"2","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","2BE20m","2BE","2BEP","Agyneta rurestris","2BE20m 2","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018",NA
"1343","2","BE","20m","P","2BE20mP","13/8","Araneae","Linyphiidae","Erigone","autumnalis",4,"2","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","2BE20m","2BE","2BEP","Erigone autumnalis","2BE20m 2","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018",NA
"1344","2","BE","20m","P","2BE20mP","13/8","Araneae","Linyphiidae","Erigone","dentipalpis",2,"2","x","x","Linyphiidae_Erigone_dentipalpis","Linyphiidae_Erigone","2BE20m","2BE","2BEP","Erigone dentipalpis","2BE20m 2","Araneae_Linyphiidae_Erigone_dentipalpis","S_Araneae_Linyphiidae_Erigone_dentipalpis","2018",NA
"1345","2","BE","20m","P","2BE20mP","13/8","Araneae","Linyphiidae","Mermessus","trilobatus",3,"2","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","2BE20m","2BE","2BEP","Mermessus trilobatus","2BE20m 2","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus","2018",NA
"1346","2","BE","20m","P","2BE20mP","13/8","Araneae","Linyphiidae","Pelecopsis","parallela",1,"2","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","2BE20m","2BE","2BEP","Pelecopsis parallela","2BE20m 2","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018",NA
"1347","2","BE","20m","P","2BE20mP","13/8","Araneae","Linyphiidae","Tiso","vagans",1,"2","x","x","Linyphiidae_tiso_vagans","Linyphiidae_tiso","2BE20m","2BE","2BEP","Tiso vagans","2BE20m 2","Araneae_Linyphiidae_Tiso_vagans","S_Araneae_Linyphiidae_Tiso_vagans","2018",NA
"1348","2","BE","20m","P","2BE20mP","13/8","Araneae","Lycosidae","Pardosa","proxima",2,"2","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","2BE20m","2BE","2BEP","Pardosa proxima","2BE20m 2","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018",NA
"1349","2","BE","20m","P","2BE20mP","13/8","Araneae","Lycosidae","Pardosa","sp.",4,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","2BE20m","2BE","2BEP","Pardosa sp.","2BE20m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018",NA
"1350","2","BE","20m","P","2BE20mP","13/8","Araneae","Lycosidae","Trochosa","sp.",7,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","2BE20m","2BE","2BEP","Trochosa sp.","2BE20m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"1351","2","BE","20m","P","2BE20mP","13/8","Araneae","Lycosidae","","",1,"2","","","Lycosidae__","Lycosidae_","2BE20m","2BE","2BEP"," ","2BE20m 2","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"1352","2","BE","20m","P","2BE20mP","13/8","Araneae","Tetragnathidae","Pachygnatha","degeeri",1,"2","x","x","Tetragnathidae_Pachygnatha_degeeri","Tetragnathidae_Pachygnatha","2BE20m","2BE","2BEP","Pachygnatha degeeri","2BE20m 2","Araneae_Tetragnathidae_Pachygnatha_degeeri","S_Araneae_Tetragnathidae_Pachygnatha_degeeri","2018",NA
"1353","2","BE","20m","P","2BE20mP","13/8","Coleoptera","Carabidae","Harpalus","affinis",1,"2","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","2BE20m","2BE","2BEP","Harpalus affinis","2BE20m 2","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018",NA
"1354","2","BE","20m","P","2BE20mP","13/8","Coleoptera","Carabidae","Harpalus","pygmaeus",3,"2","x","x","Carabidae_Harpalus_pygmaeus","Carabidae_Harpalus","2BE20m","2BE","2BEP","Harpalus pygmaeus","2BE20m 2","Coleoptera_Carabidae_Harpalus_pygmaeus","S_Coleoptera_Carabidae_Harpalus_pygmaeus","2018",NA
"1355","2","BE","20m","P","2BE20mP","13/8","Coleoptera","Carabidae","Poecilus","cupreus",1,"2","x","x","Carabidae_Poecilus_cupreus","Carabidae_Poecilus","2BE20m","2BE","2BEP","Poecilus cupreus","2BE20m 2","Coleoptera_Carabidae_Poecilus_cupreus","S_Coleoptera_Carabidae_Poecilus_cupreus","2018",NA
"1356","2","BE","20m","P","2BE20mP","13/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BE20m","2BE","2BEP"," ","2BE20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1357","2","BE","20m","P","2BE20mP","13/8","Neuroptera","","","",0,"2","","","__","_","2BE20m","2BE","2BEP"," ","2BE20m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1358","2","BE","20m","P","2BE20mP","13/8","Opiliones","","","",0,"2","","","__","_","2BE20m","2BE","2BEP"," ","2BE20m 2","Opiliones___","O_Opiliones___","2018",NA
"1359","2","BF","00m","B","2BF00mB","27/8","Araneae","Araneidae","Agalenatea","redii",1,"2","x","x","Araneidae_Agalenatea_redii","Araneidae_Agalenatea","2BF00m","2BF","2BFB","Agalenatea redii","2BF00m 2","Araneae_Araneidae_Agalenatea_redii","S_Araneae_Araneidae_Agalenatea_redii","2018",NA
"1360","2","BF","00m","B","2BF00mB","27/8","Araneae","Araneidae","","",1,"2","","","Araneidae__","Araneidae_","2BF00m","2BF","2BFB"," ","2BF00m 2","Araneae_Araneidae__","F_Araneae_Araneidae__","2018",NA
"1361","2","BF","00m","B","2BF00mB","27/8","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","2BF00m","2BF","2BFB","Tenuiphantes sp.","2BF00m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"1362","2","BF","00m","B","2BF00mB","27/8","Araneae","Oxyopidae","Oxyopes","sp.",5,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","2BF00m","2BF","2BFB","Oxyopes sp.","2BF00m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"1363","2","BF","00m","B","2BF00mB","27/8","Araneae","Philodromidae","","",1,"2","","","Philodromidae__","Philodromidae_","2BF00m","2BF","2BFB"," ","2BF00m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018",NA
"1364","2","BF","00m","B","2BF00mB","27/8","Araneae","Salticidae","Leptorchestes","sp.",1,"2","","x","Salticidae_Leptorchestes_sp.","Salticidae_Leptorchestes","2BF00m","2BF","2BFB","Leptorchestes sp.","2BF00m 2","Araneae_Salticidae_Leptorchestes_sp.","G_Araneae_Salticidae_Leptorchestes_sp.","2018",NA
"1365","2","BF","00m","B","2BF00mB","27/8","Araneae","Salticidae","Pseudeuophrys","sp.",3,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","2BF00m","2BF","2BFB","Pseudeuophrys sp.","2BF00m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018",NA
"1366","2","BF","00m","B","2BF00mB","27/8","Araneae","Salticidae","Salticus","sp.",1,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","2BF00m","2BF","2BFB","Salticus sp.","2BF00m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018",NA
"1367","2","BF","00m","B","2BF00mB","27/8","Araneae","Theridiidae","Cryptachaea","riparia",1,"2","x","x","Theridiidae_Cryptachaea_riparia","Theridiidae_Cryptachaea","2BF00m","2BF","2BFB","Cryptachaea riparia","2BF00m 2","Araneae_Theridiidae_Cryptachaea_riparia","S_Araneae_Theridiidae_Cryptachaea_riparia","2018",NA
"1368","2","BF","00m","B","2BF00mB","27/8","Araneae","Thomisidae","Synema","globosum",1,"2","x","x","Thomisidae_Synema_globosum","Thomisidae_Synema","2BF00m","2BF","2BFB","Synema globosum","2BF00m 2","Araneae_Thomisidae_Synema_globosum","S_Araneae_Thomisidae_Synema_globosum","2018",NA
"1369","2","BF","00m","B","2BF00mB","27/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BF00m","2BF","2BFB"," ","2BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1370","2","BF","00m","B","2BF00mB","27/8","Neuroptera","Chrysopidae","","",1,"2","","","Chrysopidae__","Chrysopidae_","2BF00m","2BF","2BFB"," ","2BF00m 2","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__","2018",NA
"1371","2","BF","00m","B","2BF00mB","27/8","Opiliones","Phalangiidae","Phalangium","opilio",6,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BF00m","2BF","2BFB","Phalangium opilio","2BF00m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"1372","2","BF","00m","B","2BF00mB","27/8","Opiliones","Phalangiidae","","",1,"2","","","Phalangiidae__","Phalangiidae_","2BF00m","2BF","2BFB"," ","2BF00m 2","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018",NA
"1373","2","BF","05m","B","2BF05mB","27/8","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","2BF05m","2BF","2BFB","Tenuiphantes sp.","2BF05m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"1374","2","BF","05m","B","2BF05mB","27/8","Araneae","Oxyopidae","Oxyopes","sp.",2,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","2BF05m","2BF","2BFB","Oxyopes sp.","2BF05m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"1375","2","BF","05m","B","2BF05mB","27/8","Araneae","Philodromidae","","",1,"2","","","Philodromidae__","Philodromidae_","2BF05m","2BF","2BFB"," ","2BF05m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018",NA
"1376","2","BF","05m","B","2BF05mB","27/8","Araneae","Salticidae","Pseudeuophrys","sp.",4,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","2BF05m","2BF","2BFB","Pseudeuophrys sp.","2BF05m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018",NA
"1377","2","BF","05m","B","2BF05mB","27/8","Araneae","Salticidae","Pseudicius","encarpatus",1,"2","x","x","Salticidae_Pseudicius_encarpatus","Salticidae_Pseudicius","2BF05m","2BF","2BFB","Pseudicius encarpatus","2BF05m 2","Araneae_Salticidae_Pseudicius_encarpatus","S_Araneae_Salticidae_Pseudicius_encarpatus","2018",NA
"1378","2","BF","05m","B","2BF05mB","27/8","Araneae","Salticidae","Salticus","sp.",1,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","2BF05m","2BF","2BFB","Salticus sp.","2BF05m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018",NA
"1379","2","BF","05m","B","2BF05mB","27/8","Araneae","Salticidae","","",1,"2","","","Salticidae__","Salticidae_","2BF05m","2BF","2BFB"," ","2BF05m 2","Araneae_Salticidae__","F_Araneae_Salticidae__","2018",NA
"1380","2","BF","05m","B","2BF05mB","27/8","Araneae","Tetragnathidae","Tetragnatha","sp.",1,"2","","x","Tetragnathidae_Tetragnatha_sp.","Tetragnathidae_Tetragnatha","2BF05m","2BF","2BFB","Tetragnatha sp.","2BF05m 2","Araneae_Tetragnathidae_Tetragnatha_sp.","G_Araneae_Tetragnathidae_Tetragnatha_sp.","2018",NA
"1381","2","BF","05m","B","2BF05mB","27/8","Araneae","Thomisidae","Synema","globosum",1,"2","x","x","Thomisidae_Synema_globosum","Thomisidae_Synema","2BF05m","2BF","2BFB","Synema globosum","2BF05m 2","Araneae_Thomisidae_Synema_globosum","S_Araneae_Thomisidae_Synema_globosum","2018",NA
"1382","2","BF","05m","B","2BF05mB","27/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","2BF05m","2BF","2BFB"," ","2BF05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1383","2","BF","05m","B","2BF05mB","27/8","Neuroptera","","","",0,"2","","","__","_","2BF05m","2BF","2BFB"," ","2BF05m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1384","2","BF","05m","B","2BF05mB","27/8","Opiliones","Phalangiidae","Phalangium","opilio",1,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BF05m","2BF","2BFB","Phalangium opilio","2BF05m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"1385","2","BF","20m","B","2BF20mB","27/8","Araneae","Araneidae","","",2,"2","","","Araneidae__","Araneidae_","2BF20m","2BF","2BFB"," ","2BF20m 2","Araneae_Araneidae__","F_Araneae_Araneidae__","2018",NA
"1386","2","BF","20m","B","2BF20mB","27/8","Araneae","Gnaphosidae","Gnaphosa","sp.",1,"2","","x","Gnaphosidae_Gnaphosa_sp.","Gnaphosidae_Gnaphosa","2BF20m","2BF","2BFB","Gnaphosa sp.","2BF20m 2","Araneae_Gnaphosidae_Gnaphosa_sp.","G_Araneae_Gnaphosidae_Gnaphosa_sp.","2018",NA
"1387","2","BF","20m","B","2BF20mB","27/8","Araneae","Linyphiidae","Tenuiphantes","sp.",3,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","2BF20m","2BF","2BFB","Tenuiphantes sp.","2BF20m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"1388","2","BF","20m","B","2BF20mB","27/8","Araneae","Linyphiidae","Tenuiphantes","tenuis",1,"2","x","x","Linyphiidae_Tenuiphantes_tenuis","Linyphiidae_Tenuiphantes","2BF20m","2BF","2BFB","Tenuiphantes tenuis","2BF20m 2","Araneae_Linyphiidae_Tenuiphantes_tenuis","S_Araneae_Linyphiidae_Tenuiphantes_tenuis","2018",NA
"1389","2","BF","20m","B","2BF20mB","27/8","Araneae","Philodromidae","Philodromus","sp.",1,"2","","x","Philodromidae_Philodromus_sp.","Philodromidae_Philodromus","2BF20m","2BF","2BFB","Philodromus sp.","2BF20m 2","Araneae_Philodromidae_Philodromus_sp.","G_Araneae_Philodromidae_Philodromus_sp.","2018",NA
"1390","2","BF","20m","B","2BF20mB","27/8","Araneae","Philodromidae","","",1,"2","","","Philodromidae__","Philodromidae_","2BF20m","2BF","2BFB"," ","2BF20m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018",NA
"1391","2","BF","20m","B","2BF20mB","27/8","Araneae","Salticidae","Pseudeuophrys","sp.",3,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","2BF20m","2BF","2BFB","Pseudeuophrys sp.","2BF20m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018",NA
